Company Name,Symbol,Headline,Publish Date,Sentiment
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 0.20%,2020-08-19,Neutral
ICICI Bank Ltd.,ICICIBANK,India's ICICI Bank uses space images for farm loans to cut costs,2020-08-25,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks lower at close of trade; Nifty 50 down 0.07%,2020-09-03,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks lower at close of trade; Nifty 50 down 1.58%,2020-06-24,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks lower at close of trade; Nifty 50 down 0.10%,2020-06-30,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 1.17%,2020-07-02,Neutral
ICICI Bank Ltd.,ICICIBANK,M-Cap of BSE stocks records another all-time high as benchmarks rally,2023-06-30,Neutral
ICICI Bank Ltd.,ICICIBANK,By default: Virus threatens to derail retail boom for Indian lenders,2020-05-15,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 1.27%,2020-07-21,Positive
ICICI Bank Ltd.,ICICIBANK,WeWork India seeks new backers after talks with local bank collapse,2019-10-10,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2023-10-10,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 1.17%,2018-08-27,Neutral
ICICI Bank Ltd.,ICICIBANK,Berkshire Hathaway buys stake in India's Paytm,2018-08-28,Positive
ICICI Bank Ltd.,ICICIBANK,Google ties up with Indian lenders in bid to woo new users,2018-08-28,Positive
ICICI Bank Ltd.,ICICIBANK,India's ICICI Bank to probe allegations against CEO,2018-05-30,Positive
ICICI Bank Ltd.,ICICIBANK,First test of India's new bankruptcy law offers cautionary tale,2017-07-10,Neutral
ICICI Bank Ltd.,ICICIBANK,India's ICICI Bank confirms exposure to troubled oil trader Hin Leong,2020-04-21,Positive
ICICI Bank Ltd.,ICICIBANK,Sovereign Gold Bond Scheme 2023-24 - Series II opens for subscription,2023-09-13,Neutral
ICICI Bank Ltd.,ICICIBANK,RBI greenlights pre-sanctioned credit lines for UPI users,2023-09-13,Neutral
ICICI Bank Ltd.,ICICIBANK,Indian stock indices slump amid global market weakness and domestic concerns,2023-09-20,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank and other Indian equities get buy ratings from Jefferies India,2023-11-22,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank's delisting plan for ICICI Securities faces investor scrutiny,2023-11-22,Neutral
ICICI Bank Ltd.,ICICIBANK,Credit card spending in India jumps 40% in festive season,2023-11-24,Positive
ICICI Bank Ltd.,ICICIBANK,Indian banks adjust lending rates ICICI and HDFC among those revising MCLR,2023-11-24,Positive
ICICI Bank Ltd.,ICICIBANK,HDFC Amalgamation Fuels Credit Growth Retail Loans Lead the Surge,2023-10-04,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank enters top 5 in BT500 rankings under CEO Bakhshi,2023-11-27,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2023-11-29,Positive
ICICI Bank Ltd.,ICICIBANK,Mumbai court dismisses Choksi's plea in ICICI property case,2023-11-29,Positive
ICICI Bank Ltd.,ICICIBANK,Jaiprakash Associates to cut debt with share transfer to ICICI Bank,2023-11-14,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank's dismissal of Chanda Kochhar upheld by Supreme Court,2023-12-08,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank shares surge on strong Q3 net profit growth,2024-01-22,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks mixed at close of trade; Nifty 50 up 0.01%,2024-07-25,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks lower at close of trade; Nifty 50 down 0.04%,2024-09-03,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2024-09-04,Negative
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 1.48%,2024-09-20,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 0.65%,2024-10-28,Negative
ICICI Bank Ltd.,ICICIBANK,India stocks lower at close of trade; Nifty 50 down 1.35%,2024-12-20,Neutral
ICICI Bank Ltd.,ICICIBANK,India's market outlook improves CLSA raises allocation to 20% 'overweight',2023-10-11,Neutral
ICICI Bank Ltd.,ICICIBANK,Sensex hits record high led by HDFC Bank and LIC growth,2023-12-10,Neutral
ICICI Bank Ltd.,ICICIBANK,Asian stocks rebound tracking Wall Street gains dovish BOJ,2023-04-28,Neutral
ICICI Bank Ltd.,ICICIBANK,Market valuation of top Indian firms sees mixed results amid global economic shifts,2023-11-12,Neutral
ICICI Bank Ltd.,ICICIBANK,Mitsubishi UFJ ICICI Bank and UBS set to gain from rate hikes amidst restructuring,2023-11-03,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank receives Investment Bank Analyst Rating Update,2023-09-30,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2023-09-30,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank receives Investment Bank Analyst Rating Update,2023-09-30,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2023-09-30,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Secures Rs 4000 Crore via Long-Term Bond Private Placement,2023-10-03,Positive
ICICI Bank Ltd.,ICICIBANK,Motilal Oswal predicts strong Q2 earnings for Indian banking sector,2023-10-12,Neutral
ICICI Bank Ltd.,ICICIBANK,HDFC ICICI Canara and Bank of Baroda adjust FD rates; SBI remains unchanged,2023-10-17,Neutral
ICICI Bank Ltd.,ICICIBANK,RBI Imposes Hefty Fines on ICICI and Kotak Mahindra for Regulatory Breaches,2023-10-17,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank to transform ICICI Securities into wholly owned subsidiary,2023-11-09,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Icici Bank’s Q2 Results Show Strong Performance Driven by Loan and Deposit Growth,2023-10-20,Negative
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2023-10-22,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank posts record Q2 profit outperforms market expectations,2023-10-22,Neutral
ICICI Bank Ltd.,ICICIBANK,Tejas Networks welcomes new CFO while several firms report Q2 profit growth,2023-10-22,Neutral
ICICI Bank Ltd.,ICICIBANK,Indian banks report robust Q2 results Tata Power signs deal with Supreme Petrochem,2023-10-22,Neutral
ICICI Bank Ltd.,ICICIBANK,JSW Energy and Steel See Mixed Reviews Paytm and Icici Bank Targets Raised,2023-10-23,Neutral
ICICI Bank Ltd.,ICICIBANK,Equity Indices Open Flat Amid Geopolitical Tensions and High US Bond Yields,2023-10-23,Neutral
ICICI Bank Ltd.,ICICIBANK,Middle East Conflict Triggers Decline in India’s Blue-Chip Stocks and Asian Markets,2023-10-23,Neutral
ICICI Bank Ltd.,ICICIBANK,Interest rates on recurring deposits see varied offerings from Indian post offices and banks,2023-11-03,Neutral
ICICI Bank Ltd.,ICICIBANK,Axis Bank Tech Mahindra and Asian Paints to announce Q3 results this week,2023-10-22,Neutral
ICICI Bank Ltd.,ICICIBANK,Nifty trades flat with positive bias Adani Ent top gainer: Market snippet,2023-06-26,Neutral
ICICI Bank Ltd.,ICICIBANK,Realty bites: Indian property slump leaves beleaguered banks exposed,2019-10-13,Neutral
ICICI Bank Ltd.,ICICIBANK,Nifty Only 6 Pts Away From Lifetime High Hits 2023 Peak,2023-06-19,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2023-10-25,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank exhibits steady quarter with 18% YoY loan growth,2023-10-25,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2023-10-24,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank advances digital payments with QR code integration,2023-11-03,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank and Bank of India raise MCLR impacting consumer loans,2023-11-03,Neutral
ICICI Bank Ltd.,ICICIBANK,LIC shifts focus to IT firms and HDFC Bank reduces stakes in other banks,2023-11-03,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank and Bank of India hike rates following RBI guidelines,2023-11-01,Positive
ICICI Bank Ltd.,ICICIBANK,India's Sensex and Nifty 50 experience midday rise,2023-10-30,Neutral
ICICI Bank Ltd.,ICICIBANK,IDBI ICICI City Union and Axis Bank Stocks Post Gains on BSE,2023-11-22,Neutral
ICICI Bank Ltd.,ICICIBANK,Sensex dips as banking sector struggles IT firms gain,2023-11-20,Neutral
ICICI Bank Ltd.,ICICIBANK,RBI penalties on financial firms exceed ₹50 crore in mid-November 2023,2023-11-16,Neutral
ICICI Bank Ltd.,ICICIBANK,Nifty companies report robust earnings Coal India EPS forecast surges,2023-11-16,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2023-06-21,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank invokes pledged JAL shares surprises other lenders,2023-11-16,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2024-07-10,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 0.06%,2024-07-04,Neutral
ICICI Bank Ltd.,ICICIBANK,India stocks lower at close of trade; Nifty 50 down 0.14%,2024-06-28,Negative
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 0.78%,2024-06-25,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank shares surge on strong Q3 net profit growth,2024-01-22,Neutral
ICICI Bank Ltd.,ICICIBANK,Blue Jet Healthcare’s IPO Garners Strong Investor Response,2023-10-26,Positive
ICICI Bank Ltd.,ICICIBANK,SBI To Issue AAA-Rated Tier-2 Bond Next Week Amid Robust Credit Demand,2023-10-26,Positive
ICICI Bank Ltd.,ICICIBANK,Suzlon Energy shares rise HDFC Bank tops turnover charts in Thursday's NSE session,2023-10-05,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Q2FY24 results boost stock by over 1% analysts foresee margin compression,2023-10-23,Neutral
ICICI Bank Ltd.,ICICIBANK,Stocks in focus: KKR raises stake in Reliance Retail; ICICI Bank's CEO reappointed; L&T revises buyback price,2023-09-12,Neutral
ICICI Bank Ltd.,ICICIBANK,Indian banks post positive Q2 results amidst weak market cues,2023-10-23,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank receives Investment Bank Analyst Rating Update,2023-08-29,Neutral
ICICI Bank Ltd.,ICICIBANK,Indian indices turn sour for 2nd day in a row Sensex sheds 350 pts banks fall,2023-08-09,Negative
ICICI Bank Ltd.,ICICIBANK,ICICI Bank's CEO Sandeep Bakhshi secures reappointment for another term,2023-09-11,Neutral
ICICI Bank Ltd.,ICICIBANK,Jio Financial exclusion from Nifty could lead to passive inflows for other heavyweights,2023-09-06,Neutral
ICICI Bank Ltd.,ICICIBANK,Chinese cities ease mortgage rules in bid to revive property sector,2023-08-30,Positive
ICICI Bank Ltd.,ICICIBANK,"India's bond market to reflect ""macroeconomic realities"" following JPMorgan index inclusion",2023-09-29,Negative
ICICI Bank Ltd.,ICICIBANK,ICICI Prudential CIO credits India's market stability to growth triggers bullish domestic sentiment,2023-09-27,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update 2023-08-29,,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,2023-10-09,Neutral
ICICI Bank Ltd.,ICICIBANK,Indian Equities Slide Amid Middle East Tensions Some Stocks Still Rise,2023-10-20,Negative
ICICI Bank Ltd.,ICICIBANK,Indian Equity Market Sees Growth Major Companies Announce Q2 FY24 Earnings,2023-10-18,Neutral
ICICI Bank Ltd.,ICICIBANK,Sensex Drops 550 Points Amid Rising Oil Prices and US Interest Rates,2023-10-18,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Q2 Profit Surges 36% YoY Driven by Higher Core Income,2023-10-23,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Leads Gainers as BSE Sensex Trades Flat 2023-10-23,,Neutral
ICICI Bank Ltd.,ICICIBANK,Tiger Logistics shares surge on ICICI Bank alliance,2023-10-18,Neutral
ICICI Bank Ltd.,ICICIBANK,Sensex Nifty End 4-Day Losing Streak With Marginal Gains,2023-09-25,Neutral
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Canara Bank modify fixed deposit rates ahead of RBI policy announcement,2023-10-06,Positive
ICICI Bank Ltd.,ICICIBANK,Indian banks witness market cap surge in Q3 2023 led by HDFC Bank,2023-10-05,Neutral
ITC Ltd.,ITC,"ITC Deer Park plant fire could take 2 days to burn out, officials say",2019-03-18,Neutral
ITC Ltd.,ITC,Nvidia asks Washington to sledgehammer smartphones: The case before the ITC shows why we shouldn’t have to adjudicate 21st-century smartphone disputes with 1930s legislation.,2015-07-02,Neutral
ITC Ltd.,ITC,ITC surpasses BAT to become third-largest tobacco company,2023-12-10,Neutral
ITC Ltd.,ITC,Plane crashes into flight safety building at ITC (Wichita Mid-continent airport),2014-10-30,Neutral
ITC Ltd.,ITC,"White House overrules ITC trade ban on Apple iPhones, iPads",2013-08-03,Neutral
ITC Ltd.,ITC,ITC Votes in Favor of Imposing Tariffs on U.S. Solar Imports,2017-09-22,Neutral
ITC Ltd.,ITC,Guy poops in the floor of a house he robbed and DNA leads to his arrest.,2016-03-05,Neutral
ITC Ltd.,ITC,"ITC Deer Park plant fire spreads to 5 more tanks, shelter-in-place lifted",2019-03-18,Neutral
ITC Ltd.,ITC,FDA approves self-collection HPV tests as an alternative to Pap smears,2024-11-14,Neutral
ITC Ltd.,ITC,"Houston petrochemical disaster stretches to sixth day, impacting key port",2019-03-24,Neutral
ITC Ltd.,ITC,ITC Ltd. receives Investment Bank Analyst Rating Update,2023-12-11,Neutral
ITC Ltd.,ITC,"Motorola asks ITC to ban every Mac, iPad, and most iPhones",2012-09-19,Neutral
ITC Ltd.,ITC,India's ITC some unions lock horns over work during coronavirus: documents,2020-05-04,Negative
ITC Ltd.,ITC,Exclusive: With Roman law doctrine India moves to stub out tobacco industry rights,2018-01-29,Negative
ITC Ltd.,ITC,Indian Equities Slide Amid Middle East Tensions Some Stocks Still Rise,2023-10-20,Neutral
ITC Ltd.,ITC,ITC's Q2 profit soars while Tata Motors acquires stake in Freight Tiger,2023-10-20,Neutral
ITC Ltd.,ITC,Reliance Industries leads as nine of India's top firms see market value surge,2023-11-06,Neutral
ITC Ltd.,ITC,Religare Broking lists five Diwali investment picks with 23% upside potential,2023-11-09,Neutral
ITC Ltd.,ITC,Sensex Nifty End 4-Day Losing Streak With Marginal Gains,2023-09-25,Positive
ITC Ltd.,ITC,ICICI Prudential Life HDFC Life Tata AIA and Kotak Life adjust portfolios,2023-11-09,Neutral
ITC Ltd.,ITC,India indices drop after 2 days of gains on poor global cues PSU banks shine,2023-08-17,Positive
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,2023-08-17,Positive
ITC Ltd.,ITC,'Older iPhones won’t be banned as Obama Administration vetoes ITC decision',2013-08-04,Neutral
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,2023-08-18,Positive
ITC Ltd.,ITC,ITC Limited ordered to pay Rs. 100000 over missing biscuit in packaging error,2023-09-06,Neutral
ITC Ltd.,ITC,Jio Financial exclusion from Nifty could lead to passive inflows for other heavyweights,2023-09-06,Neutral
ITC Ltd.,ITC,Indian stocks duck Asia rout Adani buoyed by strong results,2023-02-15,Neutral
ITC Ltd.,ITC,Nifty tops 19800 ahead of Fed outcome India VIX jumps 6%,2023-07-26,Neutral
ITC Ltd.,ITC,BofA Securities Reinstates ITC Ltd. at Buy,2022-11-09,Neutral
ITC Ltd.,ITC,Market valuation of top Indian firms sees mixed results amid global economic shifts,2023-11-12,Neutral
ITC Ltd.,ITC,ITC Ltd. receives Investment Bank Analyst Rating Update,2023-11-21,Neutral
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,2023-11-21,Neutral
ITC Ltd.,ITC,Chinese minister says India free to join RCEP trade bloc,2023-08-25,Neutral
ITC Ltd.,ITC,"U.S. ITC says Apple infringes Samsung patent, bans some products",2013-06-04,Neutral
ITC Ltd.,ITC,India stocks lower at close of trade; Nifty 50 down 0.12%,2024-07-23,Neutral
ITC Ltd.,ITC,Health worries smolder for residents after the massive fire at a Texas petrochemical facility,2019-03-25,Neutral
ITC Ltd.,ITC,Nifty tops 19800 ahead of Fed outcome India VIX jumps 6%,2023-07-26,Neutral
ITC Ltd.,ITC,BofA Securities Reinstates ITC Ltd. at Buy,2022-11-09,Neutral
ITC Ltd.,ITC,Market valuation of top Indian firms sees mixed results amid global economic shifts,2023-11-12,Neutral
ITC Ltd.,ITC,ITC Ltd. receives Investment Bank Analyst Rating Update,2023-11-21,Neutral
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,2023-11-21,Neutral
ITC Ltd.,ITC,Exclusive: With Roman law doctrine India moves to stub out tobacco industry rights,2018-01-29,Negative
ITC Ltd.,ITC,Indian stocks duck Asia rout Adani buoyed by strong results,2023-02-15,Neutral
ITC Ltd.,ITC,India's ITC some unions lock horns over work during coronavirus: documents,2020-05-04,Negative
ITC Ltd.,ITC,ITC Ltd. receives Investment Bank Analyst Rating Update,2023-12-11,Neutral
ITC Ltd.,ITC,BAT Announces Launch of Proposed Block Trade of up to 436851457 Ordinary Shares in ITC Limited,2024-03-12,Neutral
ITC Ltd.,ITC,India stocks lower at close of trade; Nifty 50 down 0.12%,2024-07-23,Neutral
ITC Ltd.,ITC,India stocks higher at close of trade; Nifty 50 up 0.03%,2024-07-29,Positive
ITC Ltd.,ITC,India stocks lower at close of trade; Nifty 50 down 0.12%,2024-10-09,Neutral
ITC Ltd.,ITC,Asia stocks fall as rising yields dent tech weak data weighs,2024-10-23,Positive
ITC Ltd.,ITC,ITC surpasses BAT to become third-largest tobacco company,2023-12-10,Neutral
ITC Ltd.,ITC,ITC ruling opens door to U.S. collecting duties on Chinese steel imports,2009-12-30,Positive
ITC Ltd.,ITC,Jio Financial exclusion from Nifty could lead to passive inflows for other heavyweights,2023-09-06,Neutral
ITC Ltd.,ITC,Chinese minister says India free to join RCEP trade bloc,2023-08-25,Neutral
ITC Ltd.,ITC,A Tale of Tennessee WTF,2011-03-27,Neutral
ITC Ltd.,ITC,BAT Announces Launch of Proposed Block Trade of up to 436851457 Ordinary Shares in ITC Limited,2024-03-12,Neutral
ITC Ltd.,ITC,India stocks higher at close of trade; Nifty 50 up 0.03%,2024-07-29,Positive
ITC Ltd.,ITC,India stocks lower at close of trade; Nifty 50 down 0.12%,2024-10-09,Neutral
ITC Ltd.,ITC,Asia stocks fall as rising yields dent tech weak data weighs,2024-10-23,Positive
ITC Ltd.,ITC,Sensex Records Sixth Consecutive Session Decline Amid Global Market Slump,2023-10-26,Neutral
ITC Ltd.,ITC,ITC Limited ordered to pay Rs. 100000 over missing biscuit in packaging error,2023-09-06,Neutral
ITC Ltd.,ITC,Nifty 50 firms post strong Q2 results led by cyclicals,2023-10-31,Neutral
ITC Ltd.,ITC,ITC's Q2 profit soars while Tata Motors acquires stake in Freight Tiger,2023-10-20,Neutral
ITC Ltd.,ITC,Reliance Industries leads as nine of India's top firms see market value surge,2023-11-06,Neutral
ITC Ltd.,ITC,Religare Broking lists five Diwali investment picks with 23% upside potential,2023-11-09,Neutral
ITC Ltd.,ITC,ICICI Prudential Life HDFC Life Tata AIA and Kotak Life adjust portfolios,2023-11-09,Neutral
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,2023-08-17,Positive
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,2023-08-18,Positive
ITC Ltd.,ITC,Indian Equities Slide Amid Middle East Tensions Some Stocks Still Rise,2023-10-20,Neutral
ITC Ltd.,ITC,India indices drop after 2 days of gains on poor global cues PSU banks shine,2023-08-17,Positive
